seqName	isoweek	lineage	variant
hCoV-19/USA/NC-CORVASEQ-UNC-4375/2022	53	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4376/2022	53	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4374/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4372/2021	52	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4377/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4379/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4378/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4380/2022	53	BA.1.17	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4381/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4382/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4384/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4383/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4386/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4385/2022	53	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4388/2022	53	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4387/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4391/2022	53	AY.4.2	Delta (AY.4.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4389/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4390/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4392/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4393/2022	53	BA.1.1.2	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4394/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4395/2022	53	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4396/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4398/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4399/2022	53	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4400/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4402/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4403/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4401/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4404/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4406/2022	53	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4405/2022	53	BA.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4408/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4407/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4410/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4411/2022	53	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4412/2022	53	BA.1.17	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4413/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4414/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4415/2022	53	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4416/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4417/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4418/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4419/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4420/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4422/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4423/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4426/2022	53	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4424/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4425/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4427/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4428/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4430/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4429/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4431/2022	53	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4432/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4434/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4433/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4435/2022	53	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4436/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4437/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4438/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4439/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4440/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4441/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4443/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4442/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4444/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4446/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4448/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4449/2022	53	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4450/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4451/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4452/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4453/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4454/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4455/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4456/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4457/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4447/2022	53	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4458/2022	53	BA.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4459/2022	53	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4460/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4461/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4462/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4463/2022	53	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4464/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4466/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4465/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4467/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4471/2022	53	AY.25.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4468/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4473/2022	52	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4474/2022	52	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4475/2022	52	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4476/2022	52	BA.1.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4477/2022	52	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4478/2022	52	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4479/2022	52	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4480/2022	52	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4482/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4472/2022	52	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4483/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4484/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4485/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4486/2022	53	BA.1.16	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4487/2022	53	BA.1.17	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4488/2022	52	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4489/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4490/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4491/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4492/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4494/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4495/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4496/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4499/2022	52	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4497/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4498/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4500/2022	52	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4501/2022	52	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4502/2022	52	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4503/2022	52	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4504/2022	52	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4505/2022	52	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4506/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4507/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4508/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4511/2022	53	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4510/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4509/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4514/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4513/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4512/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4515/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4518/2022	53	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4516/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4520/2022	52	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4519/2022	52	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4521/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4522/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4523/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4524/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4525/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4526/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4527/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4529/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4530/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4528/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4531/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4532/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4533/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4534/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4535/2022	53	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4536/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4537/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4538/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4539/2022	53	BA.1.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4540/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4542/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4543/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4544/2022	53	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4546/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4547/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4545/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4548/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4549/2022	53	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4550/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4551/2022	53	BA.1.17	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4552/2022	53	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4553/2022	53	BA.1.17	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4555/2022	53	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4556/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4558/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4557/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4559/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4560/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4561/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4562/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4563/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4564/2022	53	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4567/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4568/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4566/2022	54	BA.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4569/2022	53	BA.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4570/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4572/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4573/2022	53	BA.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4574/2022	53	BA.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4575/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4576/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4577/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4578/2022	53	BA.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4579/2022	53	BA.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4580/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4581/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4582/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4571/2022	53	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4583/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4584/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4585/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4586/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4587/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4588/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4590/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4591/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4592/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4593/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4594/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4595/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4596/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4597/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4598/2022	53	BA.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4599/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4600/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4601/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4602/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4603/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4604/2022	54	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4605/2022	54	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4606/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4607/2022	54	BA.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4609/2022	54	BA.1.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4608/2022	54	BA.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4611/2022	54	BA.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4610/2022	53	BA.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4612/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4614/2022	54	AY.107	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4615/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4616/2022	54	BA.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4617/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4618/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4619/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4620/2022	54	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4622/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4621/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4624/2022	54	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4626/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4625/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4623/2022	54	BA.1.14	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4627/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4628/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4629/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4630/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4631/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4634/2022	54	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4632/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4635/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4636/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4638/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4639/2022	54	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4640/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4641/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4642/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4643/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4644/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4645/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4647/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4646/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4648/2022	54	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4649/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4651/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4650/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4652/2022	54	BA.1.1	Omicron (BA.1-like)
