seqName	isoweek	lineage	variant
hCoV-19/USA/NC-CORVASEQ-UNC-6581/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6582/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6583/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6584/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6585/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6586/2022	74	BA.2.38	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6587/2022	74	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6588/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6590/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6591/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6592/2022	74	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6593/2022	74	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6594/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6595/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6596/2022	74	BF.8	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6597/2022	74	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6598/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6599/2022	74	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6600/2022	74	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6601/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6602/2022	74	BA.2.65	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6603/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6604/2022	74	BA.2.9.3	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6605/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6606/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6607/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6608/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6609/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6610/2022	74	BF.8	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6611/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6612/2022	74	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6614/2022	74	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6615/2022	74	BF.8	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6616/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6617/2022	74	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6618/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6619/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6620/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6621/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6622/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6623/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6624/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6625/2022	74	BA.2.9	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6626/2022	74	BG.5	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6627/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6628/2022	74	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6629/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6630/2022	74	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6631/2022	74	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6632/2022	74	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6633/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6634/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6635/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6636/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6638/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6639/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6640/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6641/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6642/2022	74	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6643/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6644/2022	74	BA.5.2.1	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6645/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6646/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6647/2022	74	BA.4.1	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6648/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6649/2022	74	BA.2.9	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6650/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6651/2022	74	BA.2.9	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6652/2022	74	BA.2.23.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6653/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6654/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6655/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6656/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6657/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6658/2022	74	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6659/2022	74	BA.2.37	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6660/2022	74	BG.5	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6662/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6663/2022	74	BA.4.1	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6664/2022	74	BA.4.2	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6665/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6666/2022	74	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6667/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6668/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6669/2022	74	BG.5	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6670/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6671/2022	74	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6672/2022	75	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6673/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6674/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6675/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6676/2022	74	BA.5.1	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6677/2022	74	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6678/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6679/2022	74	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6680/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6681/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6682/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6683/2022	75	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6684/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6686/2022	74	BA.2.21	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6687/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6688/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6689/2022	74	BA.4.6	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6690/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6691/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6692/2022	74	BA.2.3	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6693/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6694/2022	74	BA.4.6	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6695/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6696/2022	74	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6697/2022	74	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6698/2022	75	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6699/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6700/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6701/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6702/2022	75	BA.2.23.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6703/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6704/2022	75	BA.2.36	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6705/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6706/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6707/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6708/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6710/2022	75	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6711/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6712/2022	75	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6713/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6714/2022	75	BA.2.3	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6715/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6716/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6717/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6718/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6719/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6720/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6721/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6722/2022	75	BF.8	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6723/2022	75	BA.5.2	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6724/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6725/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6726/2022	75	BA.4.1	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6727/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6728/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6729/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6730/2022	75	XE	Omicron (XE-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6731/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6732/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6734/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6735/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6736/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6737/2022	75	BA.4.6	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6738/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6739/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6740/2022	75	BA.4.1	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6741/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6742/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6743/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6744/2022	75	BA.4.1	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6745/2022	75	BA.2.13	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6746/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6747/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6748/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6749/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6750/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6751/2022	75	BF.21	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6752/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6753/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6754/2022	75	BA.5.1	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6755/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6756/2022	75	BA.5.1	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6758/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6759/2022	75	BA.4	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6760/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6761/2022	75	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6762/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6763/2022	75	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6764/2022	75	BF.21	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6765/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6766/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6767/2022	75	BA.4.6	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6768/2022	75	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6769/2022	75	BE.3	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6770/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6771/2022	75	BA.2.52	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6772/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6773/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6774/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6775/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6776/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6777/2022	75	BA.4.6	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6778/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6779/2022	75	BA.5.2	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6780/2022	75	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6782/2022	75	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6783/2022	75	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6784/2022	75	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6785/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6786/2022	76	BA.4	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6787/2022	76	BA.5.1	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6788/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6789/2022	76	BA.5.1	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6790/2022	76	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6791/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6793/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6794/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6795/2022	76	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6796/2022	76	BA.4.1	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6797/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6798/2022	76	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6799/2022	76	BA.4.1	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6800/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6801/2022	76	BA.4.1	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6802/2022	76	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6803/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6804/2022	76	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6806/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6807/2022	76	BA.4.1	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6808/2022	76	BF.1	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6809/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6810/2022	76	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6811/2022	76	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6812/2022	76	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6813/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6814/2022	76	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6815/2022	76	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6816/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6817/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6818/2022	76	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6819/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6820/2022	76	BA.4.1	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6821/2022	76	BA.2.13	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6822/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6823/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6824/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6825/2022	76	BA.5.6	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6826/2022	76	BA.2.9	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6827/2022	76	BA.2.18	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6828/2022	76	BA.4.1	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6830/2022	76	BA.2	Omicron (Unassigned)
hCoV-19/USA/NC-CORVASEQ-UNC-6831/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6832/2022	76	BA.2	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6833/2022	76	BA.4.1	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6834/2022	76	BA.4.2	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6835/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6836/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6837/2022	76	BA.5.6	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6838/2022	76	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6839/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6840/2022	76	BA.5.6	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6841/2022	76	BA.5.1	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6842/2022	76	BA.5.2.21	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6843/2022	76	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6844/2022	76	BA.5.5	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6845/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6846/2022	76	BA.5.2.21	Omicron (BA.5-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6847/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6848/2022	76	BA.4.6	Omicron (BA.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6849/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6850/2022	76	BA.2.12.1	Omicron (BA.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-6851/2022	76	BA.2.12.1	Omicron (BA.2-like)
